date open high low close vol
20040112 1121.86 1127.85 1120.90 1127.23 1510200064
20040113 1127.23 1129.07 1115.19 1121.22 1595900032
20040114 1121.22 1130.75 1121.22 1130.52 1514599936
20040115 1130.52 1137.11 1124.54 1132.05 1695000064
20040116 1132.05 1139.83 1132.05 1139.83 1721100032
20040120 1139.83 1142.93 1135.40 1138.77 1698200064
20040121 1138.77 1149.21 1134.62 1147.62 1757600000
20040122 1147.62 1150.51 1143.01 1143.94 1693699968
20040123 1143.94 1150.31 1136.85 1141.55 1561200000
20040126 1141.55 1155.38 1141.00 1155.37 1480600064
20040127 1155.37 1155.37 1144.05 1144.05 1673100032
20040128 1144.05 1149.14 1126.50 1128.48 1842000000
20040129 1128.48 1134.39 1122.38 1134.11 1921900032
20040130 1134.11 1134.17 1127.73 1131.13 1635000064
20040202 1131.13 1142.45 1127.87 1135.26 1599200000
20040203 1135.26 1137.44 1131.33 1136.03 1476899968
20040204 1136.03 1136.03 1124.74 1126.52 1634800000
20040205 1126.52 1131.17 1124.44 1128.59 1566599936
20040206 1128.59 1142.79 1128.39 1142.76 1477600000
20040209 1142.76 1144.46 1139.21 1139.81 1303500032
20040210 1139.81 1147.02 1138.70 1145.54 1403900032
20040211 1145.54 1158.89 1142.33 1157.76 1699299968
20040212 1157.76 1157.76 1151.44 1152.11 1464300032
20040213 1152.11 1156.88 1143.24 1145.81 1329200000
20040217 1145.81 1158.98 1145.81 1156.99 1396499968
20040218 1156.99 1157.40 1149.54 1151.82 1382400000
20040219 1151.82 1158.57 1146.85 1147.06 1562800000
20040220 1147.06 1149.81 1139.00 1144.11 1479600000
20040223 1144.11 1146.69 1136.98 1140.99 1380400000
20040224 1140.99 1144.54 1134.43 1139.09 1543600000
20040225 1139.09 1145.24 1138.96 1143.67 1360700032
20040226 1143.67 1147.23 1138.62 1144.91 1383900032
20040227 1145.80 1151.68 1141.80 1144.94 1540400000
20040301 1144.94 1157.45 1144.94 1155.97 1497100032
20040302 1155.97 1156.54 1147.31 1149.10 1476000000
20040303 1149.10 1152.44 1143.78 1151.03 1334499968
20040304 1151.03 1154.97 1149.81 1154.87 1265799936
20040305 1154.87 1163.23 1148.77 1156.86 1398200064
20040308 1156.86 1159.94 1146.97 1147.20 1254400000
20040309 1147.20 1147.32 1136.84 1140.58 1499399936
20040310 1140.58 1141.45 1122.53 1123.89 1648400000
20040311 1123.89 1125.96 1105.87 1106.78 1889900032
20040312 1106.78 1120.63 1106.78 1120.57 1388499968
20040315 1120.57 1120.57 1103.36 1104.49 1600600064
20040316 1104.49 1113.76 1102.61 1110.70 1500700032
20040317 1110.70 1125.76 1110.70 1123.75 1490099968
20040318 1123.75 1125.50 1113.25 1122.32 1369200000
20040319 1122.32 1122.72 1109.69 1109.78 1457400064
20040322 1109.78 1109.78 1089.54 1095.40 1452300032
20040323 1095.40 1101.52 1091.57 1093.95 1458200064
20040324 1093.95 1098.32 1087.16 1091.33 1527800064
20040325 1091.33 1110.38 1091.33 1109.19 1471699968
20040326 1109.19 1115.27 1106.13 1108.06 1319100032
20040329 1108.06 1124.37 1108.06 1122.47 1405500032
20040330 1122.47 1127.60 1119.66 1127.00 1332400000
20040331 1127.00 1130.83 1121.46 1126.21 1560700032
20040401 1126.21 1135.67 1126.20 1132.17 1560700032
20040402 1132.17 1144.81 1132.17 1141.81 1629200000
20040405 1141.81 1150.57 1141.64 1150.57 1413699968
20040406 1150.57 1150.57 1143.30 1148.16 1397699968
20040407 1148.16 1148.16 1138.41 1140.53 1458800000
20040408 1140.53 1148.97 1134.52 1139.32 1199800064
20040412 1139.32 1147.29 1139.32 1145.20 1102400000
20040413 1145.20 1147.78 1127.70 1129.44 1423200000
20040414 1129.44 1132.52 1122.15 1128.17 1547699968
20040415 1128.17 1134.08 1120.75 1128.84 1568700032
20040416 1128.84 1136.80 1126.90 1134.61 1487800064
20040419 1134.56 1136.18 1129.84 1135.82 1194899968
20040420 1135.82 1139.26 1118.09 1118.15 1508499968
20040421 1118.15 1125.72 1116.03 1124.09 1738099968
20040422 1124.09 1142.77 1121.95 1139.93 1826700032
20040423 1139.93 1141.92 1134.81 1140.60 1396099968
20040426 1140.60 1145.08 1132.91 1135.53 1290599936
20040427 1135.53 1146.56 1135.53 1138.11 1518000000
20040428 1138.11 1138.11 1121.70 1122.41 1855600000
20040429 1122.41 1128.80 1108.04 1113.89 1859000064
20040430 1113.89 1119.26 1107.23 1107.30 1634700032
20040503 1107.30 1118.72 1107.30 1117.49 1571600000
20040504 1117.49 1127.74 1112.89 1119.55 1662099968
20040505 1119.55 1125.07 1117.90 1121.53 1468999936
20040506 1121.53 1121.53 1106.30 1113.99 1509299968
20040507 1113.99 1117.30 1098.63 1098.70 1653600000
20040510 1098.70 1098.70 1079.63 1087.12 1918400000
20040511 1087.12 1095.69 1087.12 1095.45 1533799936
20040512 1095.45 1097.55 1076.32 1097.28 1697600000
20040513 1097.28 1102.77 1091.76 1096.44 1411100032
20040514 1096.44 1102.10 1088.24 1095.70 1335900032
20040517 1095.70 1095.70 1079.36 1084.10 1430099968
20040518 1084.10 1094.10 1084.10 1091.49 1352999936
20040519 1091.49 1105.93 1088.49 1088.68 1548600064
20040520 1088.68 1092.62 1085.43 1089.19 1211000064
20040521 1089.19 1099.64 1089.19 1093.56 1258599936
20040524 1093.56 1101.28 1091.77 1095.41 1227500032
20040525 1095.41 1113.80 1090.74 1113.05 1545699968
20040526 1113.05 1116.71 1109.91 1114.94 1369400064
20040527 1114.94 1123.95 1114.86 1121.28 1447500032
20040528 1121.28 1122.69 1118.10 1120.68 1172600064
20040601 1120.68 1122.70 1113.32 1121.20 1238000000
20040602 1121.20 1128.10 1118.64 1124.99 1251699968
20040603 1124.99 1125.31 1116.57 1116.64 1232400000
20040604 1116.64 1129.17 1116.64 1122.50 1115299968
20040607 1122.50 1140.54 1122.50 1140.42 1211800064
20040608 1140.42 1142.18 1135.45 1142.18 1190300032
20040609 1142.18 1142.18 1131.17 1131.33 1276800000
20040610 1131.33 1136.47 1131.33 1136.47 1160600064
20040614 1136.47 1136.47 1122.16 1125.29 1179399936
20040615 1125.29 1137.36 1125.29 1132.01 1345900032
20040616 1132.01 1135.28 1130.55 1133.56 1168400000
20040617 1133.56 1133.56 1126.89 1132.05 1296700032
20040618 1132.05 1138.96 1129.83 1135.02 1500600064
20040621 1135.02 1138.05 1129.64 1130.30 1123900032
20040622 1130.30 1135.05 1124.37 1134.41 1382300032
20040623 1134.41 1145.15 1131.73 1144.06 1444199936
20040624 1144.06 1146.34 1139.94 1140.65 1394899968
20040625 1140.65 1145.97 1134.24 1134.43 1812899968
20040628 1134.43 1142.60 1131.72 1133.35 1354599936
20040629 1133.35 1138.26 1131.81 1136.20 1375000064
20040630 1136.20 1144.20 1133.62 1140.84 1473799936
20040701 1140.84 1140.84 1123.06 1128.94 1495699968
20040702 1128.94 1129.15 1123.26 1125.38 1084999936
20040706 1125.38 1125.38 1113.21 1116.21 1283299968
20040707 1116.21 1122.37 1114.92 1118.33 1328600064
20040708 1118.33 1119.12 1108.72 1109.11 1401100032
20040709 1109.11 1115.57 1109.11 1112.81 1186300032
20040712 1112.81 1116.11 1106.71 1114.35 1114599936
20040713 1114.35 1116.30 1112.99 1115.14 1199699968
20040714 1115.14 1119.60 1107.83 1111.47 1462000000
20040715 1111.47 1114.63 1106.67 1106.69 1408700032
20040716 1106.69 1112.17 1101.07 1101.39 1450300032
20040719 1101.39 1105.52 1096.55 1100.90 1319900032
20040720 1100.90 1108.88 1099.10 1108.67 1445799936
20040721 1108.67 1116.27 1093.88 1093.88 1679500032
20040722 1093.88 1099.66 1084.16 1096.84 1680800000
20040723 1096.84 1096.84 1083.56 1086.20 1337500032
20040726 1086.20 1089.82 1078.78 1084.07 1413400064
20040727 1084.07 1096.65 1084.07 1094.83 1610800000
20040728 1094.83 1098.84 1082.17 1095.42 1554300032
20040729 1095.42 1103.51 1095.42 1100.43 1530099968
20040730 1100.43 1103.73 1096.96 1101.72 1298200064
20040802 1101.72 1108.60 1097.34 1106.62 1276000000
20040803 1106.62 1106.62 1099.26 1099.69 1338300032
20040804 1099.69 1102.45 1092.40 1098.63 1369200000
20040805 1098.63 1098.79 1079.98 1080.70 1397400064
20040806 1080.70 1080.70 1062.23 1063.97 1520999936
20040809 1063.97 1069.46 1063.97 1065.22 1086000000
20040810 1065.22 1079.04 1065.22 1079.04 1245600000
20040811 1079.04 1079.04 1065.92 1075.79 1410400000
20040812 1075.79 1075.79 1062.82 1063.23 1405100032
20040813 1063.23 1067.58 1060.72 1064.80 1175100032
20040816 1064.80 1080.66 1064.80 1079.34 1206200064
20040817 1079.34 1086.78 1079.34 1081.71 1267800064
20040818 1081.71 1095.17 1078.93 1095.17 1282499968
20040819 1095.17 1095.17 1086.28 1091.23 1249400064
20040820 1091.23 1100.26 1089.57 1098.35 1199900032
20040823 1098.35 1101.40 1094.73 1095.68 1021900032
20040824 1095.68 1100.94 1092.82 1096.19 1092499968
20040825 1096.19 1106.29 1093.24 1104.96 1192199936
20040826 1104.96 1106.78 1102.46 1105.09 1023600000
20040827 1105.09 1109.68 1104.62 1107.77 845400000
20040830 1107.77 1107.77 1099.15 1099.15 843100032
20040831 1099.15 1104.24 1094.72 1104.24 1138200064
20040901 1104.24 1109.24 1099.18 1105.91 1142099968
20040902 1105.91 1119.11 1105.60 1118.31 1118400000
20040903 1118.31 1120.80 1113.57 1113.63 924169984
20040907 1113.63 1124.08 1113.63 1121.30 1214400000
20040908 1121.30 1123.05 1116.27 1116.27 1246300032
20040909 1116.27 1121.30 1113.62 1118.38 1371299968
20040910 1118.38 1125.26 1114.39 1123.92 1261200000
20040913 1123.92 1129.78 1123.35 1125.82 1299800064
20040914 1125.82 1129.46 1124.72 1128.33 1204499968
20040915 1128.33 1128.33 1119.82 1120.37 1256000000
20040916 1120.37 1126.06 1120.37 1123.50 1113900032
20040917 1123.50 1130.14 1123.50 1128.55 1422599936
20040920 1128.55 1128.55 1120.34 1122.20 1197600000
20040921 1122.20 1131.54 1122.20 1129.30 1324999936
20040922 1129.30 1129.30 1112.67 1113.56 1379900032
20040923 1113.56 1113.61 1108.05 1108.36 1286300032
20040924 1108.36 1113.81 1108.36 1110.11 1255399936
20040927 1110.11 1110.11 1103.24 1103.52 1263500032
20040928 1103.52 1111.77 1101.29 1110.06 1396600064
20040929 1110.06 1114.80 1107.42 1114.80 1402899968
20040930 1114.80 1116.31 1109.68 1114.58 1748000000
20041001 1114.58 1131.64 1114.58 1131.50 1582200064
20041004 1131.50 1140.13 1131.50 1135.17 1534000000
20041005 1135.17 1137.87 1132.03 1134.48 1418400000
20041006 1134.48 1142.05 1132.94 1142.05 1416700032
20041007 1142.05 1142.05 1130.50 1130.65 1447500032
20041008 1130.65 1132.92 1120.19 1122.14 1291600000
20041011 1122.14 1126.20 1122.14 1124.39 943800000
20041012 1124.39 1124.39 1115.77 1121.84 1320099968
20041013 1121.84 1127.01 1109.63 1113.65 1546200064
20041014 1113.65 1114.96 1102.06 1103.29 1489500032
20041015 1103.29 1113.17 1102.14 1108.20 1645100032
20041018 1108.20 1114.46 1103.33 1114.02 1373299968
20041019 1114.02 1117.96 1103.15 1103.23 1737500032
20041020 1103.23 1104.09 1094.25 1103.66 1685699968
20041021 1103.66 1108.87 1098.47 1106.49 1672999936
20041022 1106.49 1108.14 1095.47 1095.74 1469600000
20041025 1095.74 1096.81 1090.29 1094.80 1380499968
20041026 1094.81 1111.10 1094.81 1111.09 1685400064
20041027 1111.09 1126.29 1107.43 1125.40 1741900032
20041028 1125.34 1130.67 1120.60 1127.44 1628199936
20041029 1127.44 1131.40 1124.62 1130.20 1500800000
20041101 1130.20 1133.41 1127.60 1130.51 1395900032
20041102 1130.51 1140.48 1128.12 1130.56 1659000064
20041103 1130.54 1147.57 1130.54 1143.20 1767500032
20041104 1143.20 1161.67 1142.34 1161.67 1782700032
20041105 1161.67 1170.87 1160.66 1166.17 1724400000
20041108 1166.17 1166.77 1162.32 1164.89 1358700032
20041109 1164.89 1168.96 1162.48 1164.08 1450800000
20041110 1164.08 1169.25 1162.51 1162.91 1504300032
20041111 1162.91 1174.80 1162.91 1173.48 1392999936
20041112 1173.48 1184.17 1171.43 1184.17 1531600000
20041115 1184.17 1184.48 1179.85 1183.81 1453299968
20041116 1183.81 1183.81 1175.32 1175.43 1364400000
20041117 1175.43 1188.46 1175.43 1181.94 1684199936
20041118 1181.94 1184.90 1180.15 1183.55 1456700032
20041119 1183.55 1184.00 1169.19 1170.34 1526599936
20041122 1170.34 1178.18 1167.89 1177.24 1392700032
20041123 1177.24 1179.52 1171.41 1176.94 1428300032
20041124 1176.94 1182.46 1176.94 1181.76 1149600000
20041126 1181.76 1186.62 1181.08 1182.65 504580000
20041129 1182.65 1186.94 1172.37 1178.57 1378499968
20041130 1178.57 1178.66 1173.81 1173.82 1553500032
20041201 1173.78 1191.37 1173.78 1191.37 1772800000
20041202 1191.37 1194.80 1186.72 1190.33 1774899968
20041203 1190.33 1197.46 1187.71 1191.17 1566700032
20041206 1191.17 1192.41 1185.18 1190.25 1354400000
20041207 1190.25 1192.17 1177.07 1177.07 1533900032
20041208 1177.07 1184.05 1177.07 1182.81 1525200000
20041209 1182.81 1190.51 1173.79 1189.24 1624700032
20041210 1189.24 1191.45 1185.24 1188.00 1443699968
20041213 1188.00 1198.74 1188.00 1198.68 1436099968
20041214 1198.68 1205.29 1197.84 1203.38 1544400000
20041215 1203.38 1206.61 1199.44 1205.72 1695800064
20041216 1205.72 1207.97 1198.41 1203.21 1793900032
20041217 1203.21 1203.21 1193.49 1194.20 2335000064
20041220 1194.20 1203.43 1193.36 1194.65 1422800000
20041221 1194.65 1205.93 1194.65 1205.45 1483699968
20041222 1205.45 1211.42 1203.85 1209.57 1390800000
20041223 1209.57 1213.66 1208.71 1210.13 956099968
20041227 1210.13 1214.13 1204.92 1204.92 922000000
20041228 1204.92 1213.54 1204.92 1213.54 983000000
20041229 1213.54 1213.85 1210.95 1213.45 925900032
20041230 1213.45 1216.47 1213.41 1213.55 829800000
20041231 1213.55 1217.33 1211.65 1211.92 786899968
20050103 1211.92 1217.80 1200.32 1202.08 1510800000
20050104 1202.08 1205.84 1185.39 1188.05 1720999936
20050105 1188.05 1192.73 1183.72 1183.74 1738899968
20050106 1183.74 1191.63 1183.27 1187.89 1569100032
20050107 1187.89 1192.20 1182.16 1186.19 1477900032
20050110 1186.19 1194.78 1184.80 1190.25 1490400000
20050111 1190.25 1190.25 1180.43 1182.99 1488800000
20050112 1182.99 1187.92 1175.64 1187.70 1562099968
20050113 1187.70 1187.70 1175.81 1177.45 1510300032
20050114 1177.45 1185.21 1177.45 1184.52 1335399936
20050118 1184.52 1195.98 1180.10 1195.98 1596800000
20050119 1195.98 1195.98 1184.41 1184.63 1498700032
20050120 1184.63 1184.63 1173.42 1175.41 1692000000
20050121 1175.41 1179.45 1167.82 1167.87 1643500032
20050124 1167.87 1173.03 1163.75 1163.75 1494599936
20050125 1163.75 1174.30 1163.75 1168.41 1610400000
20050126 1168.41 1175.96 1168.41 1174.07 1635900032
20050127 1174.07 1177.50 1170.15 1174.55 1600600064
20050128 1174.55 1175.61 1166.25 1171.36 1641799936
20050131 1171.36 1182.07 1171.36 1181.27 1679800064
20050201 1181.27 1190.39 1180.95 1189.41 1681980032
20050202 1189.41 1195.25 1188.92 1193.19 1561740032
20050203 1193.19 1193.19 1185.64 1189.89 1554460032
20050204 1189.89 1203.47 1189.67 1203.03 1648160000
20050207 1203.03 1204.15 1199.27 1201.72 1347270016
20050208 1201.72 1205.11 1200.16 1202.30 1416169984
20050209 1202.30 1203.83 1191.54 1191.99 1511040000
20050210 1191.99 1198.75 1191.54 1197.01 1491670016
20050211 1197.01 1208.38 1193.28 1205.30 1562300032
20050214 1205.30 1206.93 1203.59 1206.14 1290179968
20050215 1206.14 1212.44 1205.52 1210.12 1527079936
20050216 1210.12 1212.44 1205.06 1210.34 1490099968
20050217 1210.34 1211.33 1200.74 1200.75 1580120064
20050218 1200.75 1202.92 1197.35 1201.59 1551200000
20050222 1201.59 1202.48 1184.16 1184.16 1744940032
20050223 1184.16 1193.52 1184.16 1190.80 1501090048
20050224 1190.80 1200.42 1187.80 1200.20 1518749952
20050225 1200.20 1212.15 1199.61 1211.37 1523680000
20050228 1211.37 1211.37 1198.13 1203.60 1795480064
20050301 1203.60 1212.25 1203.60 1210.41 1708060032
20050302 1210.41 1215.79 1204.22 1210.08 1568540032
20050303 1210.08 1215.72 1204.45 1210.47 1616240000
20050304 1210.47 1224.76 1210.47 1222.12 1636819968
20050307 1222.12 1229.11 1222.12 1225.31 1488829952
20050308 1225.31 1225.69 1218.57 1219.43 1523090048
20050309 1219.43 1219.43 1206.66 1207.01 1704969984
20050310 1207.01 1211.23 1201.41 1209.25 1604019968
20050311 1209.25 1213.04 1198.15 1200.08 1449820032
20050314 1200.08 1206.83 1199.51 1206.83 1437430016
20050315 1206.83 1210.54 1197.75 1197.75 1513529984
20050316 1197.75 1197.75 1185.61 1188.07 1653190016
20050317 1188.07 1193.28 1186.34 1190.21 1581929984
20050318 1190.21 1191.98 1182.78 1189.65 2344369920
20050321 1189.65 1189.65 1178.82 1183.78 1819440000
20050322 1183.78 1189.59 1171.63 1171.71 2114470016
20050323 1171.71 1176.26 1168.70 1172.53 2246870016
20050324 1172.53 1180.11 1171.42 1171.42 1721720064
20050328 1171.42 1179.91 1171.42 1174.28 1746220032
20050329 1174.28 1179.39 1163.69 1165.36 2223249920
20050330 1165.36 1181.54 1165.36 1181.41 2097110016
20050331 1181.41 1184.53 1179.49 1180.59 2214230016
20050401 1180.59 1189.80 1169.91 1172.92 2168689920
20050404 1172.79 1178.61 1167.72 1176.12 2079769984
20050405 1176.12 1183.56 1176.12 1181.39 1870800000
20050406 1181.39 1189.34 1181.39 1184.07 1797400064
20050407 1184.07 1191.88 1183.81 1191.14 1900620032
20050408 1191.14 1191.75 1181.13 1181.20 1661330048
20050411 1181.20 1184.07 1178.69 1181.21 1525309952
20050412 1181.21 1190.17 1170.85 1187.76 1979830016
20050413 1187.76 1187.76 1171.40 1173.79 2049740032
20050414 1173.79 1174.67 1161.70 1162.05 2355040000
20050415 1162.05 1162.05 1141.92 1142.62 2689959936
20050418 1142.62 1148.92 1139.80 1145.98 2180669952
20050419 1145.98 1154.67 1145.98 1152.78 2142700032
20050420 1152.78 1155.50 1136.15 1137.50 2217050112
20050421 1137.50 1159.95 1137.50 1159.95 2308559872
20050422 1159.95 1159.95 1142.95 1152.12 2045880064
20050425 1152.12 1164.05 1152.12 1162.10 1795030016
20050426 1162.10 1164.80 1151.83 1151.83 1959740032
20050427 1151.74 1159.87 1144.42 1156.38 2151520000
20050428 1156.38 1156.38 1143.22 1143.22 2182269952
20050429 1143.22 1156.97 1139.19 1156.85 2362360064
20050502 1156.85 1162.87 1154.71 1162.16 1980039936
20050503 1162.16 1166.89 1156.71 1161.17 2167020032
20050504 1161.17 1176.01 1161.17 1175.65 2306480128
20050505 1175.65 1178.62 1166.77 1172.63 1997100032
20050506 1172.63 1177.75 1170.50 1171.35 1707200000
20050509 1171.35 1178.87 1169.38 1178.84 1857020032
20050510 1178.84 1178.84 1162.98 1166.22 1889660032
20050511 1166.22 1171.77 1157.71 1171.11 1834969984
20050512 1171.11 1173.37 1157.76 1159.36 1995289984
20050513 1159.36 1163.75 1146.18 1154.05 2188590080
20050516 1154.05 1165.75 1153.64 1165.69 1856860032
20050517 1165.69 1174.35 1159.86 1173.80 1887260032
20050518 1173.80 1187.90 1173.80 1185.56 2266319872
20050519 1185.56 1191.09 1184.49 1191.08 1775859968
20050520 1191.08 1191.22 1185.19 1189.28 1631750016
20050523 1189.28 1197.44 1188.76 1193.86 1681170048
20050524 1193.86 1195.29 1189.87 1194.07 1680999936
20050525 1194.07 1194.07 1185.96 1190.01 1742179968
20050526 1190.01 1198.95 1190.01 1197.62 1654109952
20050527 1197.62 1199.56 1195.28 1198.78 1381430016
20050531 1198.78 1198.78 1191.50 1191.50 1840679936
20050601 1191.50 1205.64 1191.03 1202.22 1810099968
20050602 1202.27 1204.67 1198.42 1204.29 1813789952
20050603 1204.29 1205.09 1194.55 1196.02 1627520000
20050606 1196.02 1198.78 1192.75 1197.51 1547120000
20050607 1197.51 1208.85 1197.26 1197.26 1851369984
20050608 1197.26 1201.97 1193.33 1194.67 1715490048
20050609 1194.67 1201.86 1191.09 1200.93 1824120064
20050610 1200.93 1202.79 1192.64 1198.11 1664179968
20050613 1198.11 1206.03 1194.51 1200.82 1661350016
20050614 1200.82 1207.53 1200.18 1203.91 1698150016
20050615 1203.91 1208.08 1198.66 1206.58 1840440064
20050616 1206.55 1212.10 1205.47 1210.96 1776039936
20050617 1210.93 1219.55 1210.93 1216.96 2407369984
20050620 1216.96 1219.10 1210.65 1216.10 1714530048
20050621 1216.10 1217.13 1211.86 1213.61 1720700032
20050622 1213.61 1219.59 1211.69 1213.88 1823250048
20050623 1213.88 1216.45 1200.72 1200.73 2029920000
20050624 1200.73 1200.90 1191.45 1191.57 2418800128
20050627 1191.57 1194.33 1188.30 1190.69 1738620032
20050628 1190.69 1202.54 1190.69 1201.57 1772409984
20050629 1201.57 1204.07 1198.70 1199.85 1769280000
20050630 1199.85 1203.27 1190.51 1191.33 2109490048
20050701 1191.33 1197.89 1191.33 1194.44 1593820032
20050705 1194.44 1206.34 1192.49 1204.99 1805820032
20050706 1204.99 1206.11 1194.78 1194.94 1883469952
20050707 1194.94 1198.46 1183.55 1197.87 1952440064
20050708 1197.87 1212.73 1197.20 1211.86 1900809984
20050711 1211.86 1220.03 1211.86 1219.44 1846300032
20050712 1219.44 1225.54 1216.60 1222.21 1932009984
20050713 1222.21 1224.46 1219.64 1223.29 1812499968
20050714 1223.29 1233.16 1223.29 1226.50 2048710016
20050715 1226.50 1229.53 1223.50 1227.92 1716400000
20050718 1227.92 1227.92 1221.13 1221.13 1582099968
20050719 1221.13 1230.34 1221.13 1229.35 2041280000
20050720 1229.35 1236.56 1222.91 1235.20 2063340032
20050721 1235.20 1235.83 1224.70 1227.04 2129840000
20050722 1227.04 1234.19 1226.15 1233.68 1766989952
20050725 1233.68 1238.36 1228.15 1229.03 1717580032
20050726 1229.03 1234.42 1229.03 1231.16 1934179968
20050727 1231.16 1237.64 1230.15 1236.79 1945799936
20050728 1236.79 1245.15 1235.81 1243.72 2001680000
20050729 1243.72 1245.04 1234.18 1234.18 1789600000
20050801 1234.18 1239.10 1233.80 1235.35 1716870016
20050802 1235.35 1244.69 1235.35 1244.12 2043120000
20050803 1244.12 1245.86 1240.57 1245.04 1999980032
20050804 1245.04 1245.04 1235.15 1235.86 1981219968
20050805 1235.86 1235.86 1225.62 1226.42 1930279936
20050808 1226.42 1232.28 1222.67 1223.13 1804140032
20050809 1223.13 1234.11 1223.13 1231.38 1897520000
20050810 1231.38 1242.69 1226.58 1229.13 2172320000
20050811 1229.13 1237.81 1228.33 1237.81 1941560064
20050812 1237.81 1237.81 1225.87 1230.39 1709299968
20050815 1230.40 1236.24 1226.20 1233.87 1562880000
20050816 1233.87 1233.87 1219.05 1219.34 1820409984
20050817 1219.34 1225.63 1218.07 1220.24 1859149952
20050818 1220.24 1222.64 1215.93 1219.02 1808169984
20050819 1219.02 1225.08 1219.02 1219.71 1558790016
20050822 1219.71 1228.96 1216.47 1221.73 1621330048
20050823 1221.73 1223.04 1214.44 1217.59 1678620032
20050824 1217.57 1224.15 1209.37 1209.59 1930800000
20050825 1209.59 1213.73 1209.57 1212.37 1571110016
20050826 1212.40 1212.40 1204.23 1205.10 1541090048
20050829 1205.10 1214.28 1201.53 1212.28 1599449984
20050830 1212.28 1212.28 1201.07 1208.41 1916470016
20050831 1208.41 1220.36 1204.40 1220.33 2365509888
20050901 1220.33 1227.29 1216.18 1221.59 2229860096
20050902 1221.59 1224.45 1217.75 1218.02 1640160000
20050906 1218.02 1233.61 1218.02 1233.39 1932089984
20050907 1233.39 1237.06 1230.93 1236.36 2067699968
20050908 1236.36 1236.36 1229.51 1231.67 1955379968
20050909 1231.67 1243.13 1231.67 1241.48 1992560000
20050912 1241.48 1242.60 1239.15 1240.56 1938050048
20050913 1240.57 1240.57 1231.20 1231.20 2082360064
20050914 1231.20 1234.74 1226.16 1227.16 1986749952
20050915 1227.16 1231.88 1224.85 1227.73 2079340032
20050916 1228.42 1237.95 1228.42 1237.91 3152470016
20050919 1237.91 1237.91 1227.65 1231.02 2076540032
20050920 1231.02 1236.49 1220.07 1221.34 2319249920
20050921 1221.34 1221.52 1209.89 1210.20 2548150016
20050922 1210.20 1216.64 1205.35 1214.62 2424719872
20050923 1214.62 1218.83 1209.80 1215.29 1973020032
20050926 1215.29 1222.56 1211.84 1215.63 2022220032
20050927 1215.63 1220.17 1211.11 1215.66 1976269952
20050928 1215.66 1220.98 1212.72 1216.89 2106979968
20050929 1216.89 1228.70 1211.54 1227.68 2176120064
20050930 1227.68 1229.57 1225.22 1228.81 2097520000
20051003 1228.81 1233.34 1225.15 1226.70 2097490048
20051004 1226.70 1229.88 1214.02 1214.47 2341420032
20051005 1214.47 1214.47 1196.25 1196.39 2546779904
20051006 1196.39 1202.14 1181.92 1191.49 2792029952
20051007 1191.49 1199.71 1191.46 1195.90 2126080000
20051010 1195.90 1196.52 1186.12 1187.33 2195990016
20051011 1187.33 1193.10 1183.16 1184.87 2299040000
20051012 1184.87 1190.02 1173.65 1177.68 2491279872
20051013 1177.68 1179.56 1168.20 1176.84 2351150080
20051014 1176.84 1187.13 1175.44 1186.57 2188940032
20051017 1186.57 1191.21 1184.48 1190.10 2054569984
20051018 1190.10 1190.10 1178.13 1178.14 2197009920
20051019 1178.14 1195.76 1170.55 1195.76 2703589888
20051020 1195.76 1197.30 1173.30 1177.80 2617250048
20051021 1177.80 1186.46 1174.92 1179.59 2470919936
20051024 1179.59 1199.39 1179.59 1199.38 2197789952
20051025 1199.38 1201.30 1189.29 1196.54 2312470016
20051026 1196.54 1204.01 1191.38 1191.38 2467749888
20051027 1191.38 1192.65 1178.89 1178.90 2395369984
20051028 1178.90 1198.41 1178.90 1198.41 2379399936
20051031 1198.41 1211.43 1198.41 1207.01 2567470080
20051101 1207.01 1207.34 1201.66 1202.76 2457850112
20051102 1202.76 1215.17 1201.07 1214.76 2648090112
20051103 1214.76 1224.70 1214.76 1219.94 2716630016
20051104 1219.94 1222.52 1214.45 1220.14 2050509952
20051107 1220.14 1224.18 1217.29 1222.81 1987580032
20051108 1222.81 1222.81 1216.08 1218.59 1965049984
20051109 1218.59 1226.59 1216.53 1220.65 2214459904
20051110 1220.65 1232.41 1215.05 1230.96 2378459904
20051111 1230.96 1235.70 1230.72 1234.72 1773139968
20051114 1234.72 1237.20 1231.78 1233.76 1899779968
20051115 1233.76 1237.94 1226.41 1229.01 2359369984
20051116 1229.01 1232.24 1227.18 1231.21 2121580032
20051117 1231.21 1242.96 1231.21 1242.80 2298040064
20051118 1242.80 1249.58 1240.71 1248.27 2453289984
20051121 1248.27 1255.89 1246.90 1254.85 2117350016
20051122 1254.85 1261.90 1251.40 1261.23 2291419904
20051123 1261.23 1270.64 1259.51 1265.61 1985400064
20051125 1265.61 1268.78 1265.54 1268.25 724940032
20051128 1268.25 1268.44 1257.17 1257.46 2016899968
20051129 1257.46 1266.18 1257.46 1257.48 2268339968
20051130 1257.48 1260.93 1249.39 1249.48 2374690048
20051201 1249.48 1266.17 1249.48 1264.67 2614830080
20051202 1264.67 1266.85 1261.42 1265.08 2125580032
20051205 1265.08 1265.08 1258.12 1262.09 2325839872
20051206 1262.09 1272.89 1262.09 1263.70 2110739968
20051207 1263.70 1264.85 1253.02 1257.37 2093830016
